level,sentence
1,저의 여자 친구는 한국에서 
1,가족은 
1,여기는 편해요
1,라면은 매워요
1,여기는 더 편해요
1,라면은 더 매워요
1,도심은 더 멀어요
1,이 방은 더 좁아요
1,추억은 더 중요해요
1,한식은 더 맛있어요
1,저는 더 특별한 것을 사고 싶어요
1,저는 더 넓은 집에서 살고 싶어요
1,저는 밥을 더 먹을 거예요
1,저는 더 공부할 거예요
1,저는 더 기다릴 거예요
1,그 회사는 월급을 더 줘요
1,우리는 돈을 더 모을 거예요
1,저는 손을 더 씻을 거예요
1,저는 더 열심히 공부할 거예요
1,저는 밥을 더 건강하게 먹을 거예요
1,그 학생들은 더 시끄럽게 이야기했어요
1,이 방은 조금 더 좁아요
1,저는 조금 더 기다릴 거예요
1,저는 조금 더 열심히 공부할 거예요
1,나는 펜 두 개가 있어
1,나는 펜 두 개가 더 있어
1,사람 두 명이 올 거예요
1,사람 두 명이 더 올 거예요
1,저의 여동생은 지난 주에 책을 두 권 읽었어요
1,저의 여동생은 지난 주에 책을 두 권 더 읽었어요
1,나는 어제 학교에 두 번 갔어
1,나는 어제 학교에 두 번 더 갔어
1,도심이 더 좋아요
1,그 자세가 더 좋아요
1,그 학생의 태도가 더 좋아요
1,저는 돈이 더 많아요
1,여기는 별이 더 많아요
1,나는 더 잘생겼어
1,나는 아버지보다 더 잘생겼어
1,선생님들은 더 똑똑해요
1,선생님들은 학생들보다 더 똑똑해요
1,한식은 더 매워
1,한식은 양식보다 더 매워
1,오늘은 더 더워
1,오늘은 어제보다 더 더워
1,저는 키가 더 커요
1,저는 남동생보다 키가 더 커요
1,추억은 더 중요해요
1,추억은 돈보다 더 중요해요
1,나는 밥을 더 먹었어
1,나는 남동생보다 밥을 더 먹었어
1,나는 어제보다 밥을 더 먹었어
1,저는 더 공부할 거예요
1,저는 친구들보다 더 공부할 거예요
1,저는 작년보다 더 공부할 거예요
1,저는 친구들보다 더 열심히 공부할 거예요
1,저는 작년보다 더 열심히 공부할 거예요
1,나는 친구보다 펜이 두 개 더 있어
1,어제보다 두 명 더 올 거예요
1,저의 여동생은 지난 주보다 이번 주에 책을 두 권 더 읽었어요
1,저는 옛날보다 돈이 더 많아요
1,저는 저의 아버지보다 돈이 더 많아요
1,그 학생의 태도가 지난 주보다 더 좋아요
1,그 학생의 태도가 지난 주보다 나아요
1,라면보다 밥이 더 나아요
1,한식보다 양식이 더 나아요
1,병은 나았어
1,감기는 나았어
1,저는 요즘에 평소보다 더 바빠요
1,나는 평소보다 더 공부하고 있어
1,오늘 하늘에 별이 평소보다 더 많아요
1,도심은 생각보다 멀어요
1,별이 생각보다 더 많아요
1,한식은 생각보다 매워요
1,나는 남동생보다 덜 잘생겼어
1,한국에서 대학교는 고등학교보다 덜 어려워요
1,남동생이 나보다 더 잘생겼어
1,한국에서 고등학교는 대학교보다 더 어려워요
1,저의 여자 친구는 한국에서 가장 예쁜 여자예요
1,가족은 가장 중요해요
1,나는 가장 빨리 달려
1,우리가 집에 제일 늦게 도착했어요
1,나는 그 여자를 가장 좋아해
1,나는 수학을 가장 좋아해
1,저는 사과를 가장 싫어해요
1,저는 사과를 제일 싫어해요
1,그 여자는 우리 반에서 가장 예쁘지 않은 여자예요
1,그 여자는 우리 반에서 제일 예쁘지 않은 여자예요
1,그 여자는 우리 반에서 제일 못생긴 여자예요
1,수학은 제일 어려워요
1,그것은 제 
1,어둠 
1,기본 
1,나는 수영을 
1,저 학생은 공부를 
1,저 학생은 공부를 못해
1,빠져나오다 
1,저는 어제 시험을 못 봤어요
1,또는 
1,나는 수영을 잘해
1,저 학생은 공부를 잘해
1,우리 애기는 말을 잘해요
1,저는 야구를 잘해요
1,그 주인은 고객님들을 잘 대우해요
1,나는 어젯밤에 잘 잤어
1,나는 공부를 잘해
1,나는 공부를 잘 해
1,나는 공부를 잘해
1,저는 잘 모르겠어요
1,나는 수영을 못해
1,저 학생은 공부를 못해
1,저는 어제 못 잤어요
1,저는 어제 시험을 못 봤어요
1,저는 어제 못 잤어요
1,저는 어제 시험을 못 봤어요
1,저는 어제 시험을 못 봤어요
1,저는 어제 시험을 잘 못 봤어요
1,저는 어제 학교에 못 갔어요
1,저는 답을 잘 못 썼어요
1,저는 어제 못 잤어요
1,저는 어제 못 공부했어요
1,저는 어제 공부하지 못했어요
1,저는 공부를 못해요
1,그것은 제 잘못이었어요
1,우리 아들은 친구들보다 축구를 더 잘해요
1,그 교수는 다른 교수들보다 수업을 더 잘해요
1,저는 수영을 작년보다 더 잘해요
1,우리 아들은 축구를 가장 잘해요
1,그 교수는 수업을 제일 잘해요
1,저는 축구를 제일 못해요
1,저는 수영을 제일 못해요
1,논 
1,낮잠 (자다) 
1,누가 내일 한국어를 공부할 거야?
1,만화책을 
1,한국어를 
1,집에 언제 갔어?
1,집에 언제 갈 거야?
1,언제부터 아팠어요?
1,한국에서 언제까지 있을 거예요?
1,어디 가고 싶어요?
1,어디 살아요?
1,어디에서 왔어요?
1,어디까지 가고 싶어요?
1,엄마는 먹었어요?
1,밥을 먹었어?
1,집에 갔어?
1,소식을 들었어?
1,남동생은 울었어요?
1,한국은 좋은 나라야?
1,엄마도 올 거야?
1,방학 동안 집에 안 갔습니까?
1,그 사람을 만나고 싶습니까?
1,내일 학교에 갈 겁니까?
1,내일 학교에 갈 것입니까?
1,시험을 잘 봤니?
1,서울에 가겠니?
1,몇 반이니?
1,이미 졸업했니?
1,뭐 만드니?
1,마음에 드니?
1,어디 사니?
1,그 여자는 예쁜가?
1,이것은 너무 작은가요?
1,그 학교가 좋은가?
1,일이 너무 복잡한가요?
1,그 사람이 선생님인가?
1,그 사람이 우리 엄마인가?
1,그 여자는 한국에서 가장 예쁜 여자야. 아닌가?
1,너무 복잡해! 아닌가?
1,밥이 있나?
1,사과도 여기서 파나요?
1,소녀시대 콘서트를 여기서 하나요?
1,지하철을 타고 있나요?
1,교통카드가 있었나요?
1,그 소식을 들었나요?
1,만화책을 샀나요?
1,어제 병원에 입원했나요?
1,만화책을 왜 좋아합니까?
1,한국어를 왜 공부하고 있어요?
1,왜 너무 빨리 먹었어요?
1,어제 학교에 왜 안 갔어요?
1,집에 언제 갔어?
1,집에 언제 갈 거야?
1,그 여자가 언제 사라졌어요?
1,낮잠을 언제 잤어요?
1,아빠가 언제 왔나요?
1,언제부터 아팠어요?
1,한국에서 언제까지 있을 거예요?
1,언제부터 한국어를 공부했어요?
1,결혼식은 언제야?
1,방학은 언제야?
1,어디 가고 싶어요?
1,어디 살아요?
1,그것을 어디서 하고 싶어요?
1,어디에서 왔어요?
1,어디까지 가고 싶어요?
1,지하철을 어디까지 탈 거예요?
1,너의 집이 어디야?
1,그곳이 어디야?
1,학교가 어디예요?
1,친구가 어디에 있어요?
1,엄마가 어디에 있어요?
1,펜이 어디에 있어요?
1,아빠가 어디에 있어?
1,그 만화책이 어디에 있어?
1,너는 내일 
1,그 사람은 누구야?
2,복도에서 달리는 것은 위험해요
2,우리 학교의 목적은 국제고등학교가 되는 것이다
2,이 동네에서 축구를 잘 하는 청소년들이 많아요
2,무기 
2,정답 
2,이 동네에서 축구를 잘 하는 청소년들이 많아요
2,지역 
2,제가 받을 점수는 중요해요
2,소금을 많이 먹는 것은 건강에 안 좋아요
2,담배를 피우는 것은 건강에 나빠요
2,옛날에 담배를 많이 피운 환자가 많아요
2,옛날에 담배를 많이 피운 환자가 많아요
2,우리 학교의 목적은 국제고등학교가 되는 것이다
2,이 문제를 극복하는 것이 힘들 거예요
2,결정하다 
2,담배를 피우는 것은 건강에 나빠요
2,옛날에 담배를 많이 피운 환자가 많아요
2,병원에서 넘어져서 팔을 다친 아줌마가 약을 무료로 받았어요
2,선생님은 학생들이 물어본 질문에 답했어요
2,네가 지금 말하는 것이 틀려
2,남은 음식을 포장하고 싶어요
2,무료 
2,영업 시간
2,빨리 걷는 여자는 어려요
2,저는 빨리 걷는 여자를 만났어요
2,저는 빨리 걷는 여자예요
2,제가 만나고 있는 사람은 예뻐요
2,제가 보고 있는 영화는 재미있어요
2,제가 먹고 있는 음식은 맛있어요
2,저는 제가 자주 가는 곳에 가고 있어요
2,친구는 제가 자주 가는 곳에 가고 있어요
2,친구는 제가 자주 가는 학교에 가고 있어요
2,저는 과학을 좋아하는 여자들을 좋아해요
2,제가 보고 있는 시험은 어려워요
2,제가 사귀고 있는 여자는 미국에 갔어요
2,엄마가 요리하는 음식은 항상 맛있어요
2,공부하지 않는 학생들은 똑똑하지 않아요
2,저는 공원에 가는 날에 항상 행복해요
2,이 동네에서 축구를 잘 하는 청소년들이 많아요
2,내가 가르치는 학생들은 수업을 듣고 싶지 않아
2,그 사람은 내가 가르치는 학생이다
2,내가 가르치는 학생들이 수업에 오기 전에 나는 교실을 청소했어
2,엄마가 요리한 음식은 너무 맛있어요
2,저는 엄마가 요리한 음식을 다 먹었어요
2,제가 어제 만난 사람은 저를 다시 만나고 싶어요
2,남은 음식을 포장하고 싶어요
2,내가 회사에 가지 않은 날에 병원에 갔어
2,선생님은 학생들이 물어본 질문에 답했어요
2,옛날에 담배를 많이 피운 환자가 많아요
2,내가 작년에 가르친 학생 한 명은 벌써 의사가 되었어
2,제가 갈 곳은 제주도예요
2,저는 할 일이 있어요
2,저는 그 사람이 저에게 줄 선물을 받고 싶지 않아요
2,제가 받을 점수는 중요해요
2,저는 밥을 먹을 것이에요
2,저는 밥을 먹을 것이에요
2,제가 받을 점수는 중요해요
2,저는 밥을 먹을 것이에요
2,저는 친구가 사과를 가져오는 것을 원해요
2,저는 영화를 좋아해요
2,저는 영화를 좋아해요
2,저는 영화를 만드는 것을 좋아해요
2,저는 영화를 보는 것을 좋아해요
2,나는 그 사람이 먹고 있는 것을 먹고 싶어
2,나는 우리가 지난 번에 같이 먹은 것을 먹고 싶어
2,나는 엄마가 요리하는 것을 먹고 싶어
2,우리 학교의 목적은 국제고등학교가 되는 것이다
2,소금을 많이 먹는 것은 건강에 안 좋아요
2,담배를 피우는 것은 건강에 나빠요
2,저의 목적은 그 시험을 합격하는 것이에요
2,이 문제를 극복하는 것이 힘들 거예요
2,모자를 쓴 학생을 알아보는 것이 어려워요
2,네가 지금 말하는 것이 틀려
2,친구가 머리를 깎은 것을 알아보지 못했어요
2,복도에서 달리는 것은 위험해요
2,병원에서 넘어져서 팔을 다친 아줌마가 약을 무료로 받았어요
2,내가 먹는 것은 밥이야
2,내가 가장 원하는 것은 차야
2,저는 친구가 사과를 가져오는 것을 원해요
2,나의 꿈은 선생님이 되는 것이다
2,저는 영화를 보는 것을 좋아해요
2,휴지 
2,비누 
2,충격 
2,땀 
2,서명하다 
2,내가 지금까지 입던 옷을 내일 버릴 거야
2,내가 읽던 책은 재미없었어
2,이 빵은 내가 자주 먹던 빵이야
2,제가 매일 마시던 주스를 샀어요
2,여기가 내가 근무하던 곳이야
2,2015년에 쓰던 달력을 내일 버릴 거예요
2,제가 자주 가던 약국이 오늘부터 문을 닫을 거예요
2,이 빵은 슬기가 자주 먹던 빵이야
2,이곳에 근무하던 우체국 직원이 삶을 영원히 포기했어요
2,길을 밝히던 불이 꺼지고 나서 길이 어두워졌어요
2,방금 들어온 사람은 우리 가게에 자주 오던 손님이야
2,그 컴퓨터는 작년에 썼던 거예요
2,저는 애기가 썼던 휴지를 다 버렸어요
2,한때 포기했던 시험을 다시 공부했어요
2,우리가 지난 번에 먹었던 곳에서 먹고 싶어요
2,대통령이 여기에 살았던 시민들에게 돈을 줬어요
2,우리가 지난 주에 배웠던 내용을 다시 공부할 거예요
2,작년에 사업에 실패했던 남자가 새로운 기술을 발견했어요
2,한때 저의 손님이었던 사람이 이제는 유명한 예술가가 되었다
2,고장으로 계속 멈추는 버스를 탔던 승객들이 다른 버스를 탔어요
2,맑던 하늘이 갑자기 어두워졌어요
2,따뜻하던 날씨가 비가 오고 나서 추워졌어요
2,조용하던 길이 사람들이 집에서 나오기 시작하고 나서  시끄러워졌어요
2,옆에 사는 이웃사람이 너무 시끄러워요
2,농장에서 사는 게 싫어요
2,부분 
2,마음에 드는 부분이 있나요?
2,그 광고를 만든 사람이 진짜 잘 만들었어요
2,체육수업시간에 농구를 하고 싶은 사람이 있어요?
2,배구를 하고 싶은 사람이 없어요
2,시대 
2,정부가 그 병을 연구하고 있는 회사에게 돈을 줄 것이다
2,수업에 집중하고 있는 학생이 없어요
2,나누다 
2,이 수업을 등록하고 싶은 사람이 적어요
2,취소하다 
2,주문을 취소하고 있는 사람이 많아요
2,지키다 
2,이 수업을 등록하고 싶은 사람이 적어요
2,이렇게 앉아 있는 것이 불편해요
2,옆 집에서 사는 사람과 친해지고 있어요
2,열쇠를 가지고 있는 사람이 드디어 왔어요
2,약간 
2,철저히 
2,저는 친구가 문을 여는 것을 봤어요
2,마음에 드는 부분이 있나요?
2,저는 아는 것만 하고 싶어요
2,옆에 사는 이웃사람이 너무 시끄러워요
2,우리가 사는 지역이 조금 위험해요
2,농장에서 사는 게 싫어요
2,옆 집에서 사는 사람과 친해지고 있어요
2,그 집을 지은 사람은 누구예요?
2,저는 집을 지을 거예요
2,그 사람은 서울에서 부산까지 걸은 첫 번째 사람이었다
2,제가 도울 게 있나요?
2,그는 문을 열 사람이에요
2,저는 내일 시장에서 사과를 팔 거예요
2,그 광고를 만든 사람이 진짜 잘 만들었어요
2,제가 가장 좋아하는 것은 음식이에요
2,음식은 제가 가장 좋아하는 것이에요
2,제가 가장 좋아하는 음식은 김치예요
2,제가 가장 좋아하는 날은 금요일이에요
2,내가 가장 좋아하는 것은 영화를 보는 것이다
2,내가 가장 좋아하는 것은 영화를 보는 것
2,한국에 있어서 내가 가장 좋아하는 것은 한식이야
2,한국에서 사는 것에 있어서 내가 가장 좋아하는 것은 한식이야
2,한국에서 사는 것에 있어서 내가 가장 좋아하는 것은 한식을 매일 먹는 것이야
2,저는 한국어를 배우고 싶어요
2,저는 캐나다에 가고 싶어요
2,제가 가장 만나고 싶은 사람은 유재석이에요
2,배구를 하고 싶은 사람이 없어요
2,이 수업을 등록하고 싶은 사람이 적어요
